2.1066	1472
2.1089	1472
2.1112	1472
2.1362	895
2.1691	778
2.2005	380
2.2335	373
2.2674	264
2.3005	348
2.3334	288
2.3652	146
2.3993	250
2.4322	154
2.4643	220
2.4982	167
2.5312	160
2.5633	245
2.5963	212
2.6302	123
2.6623	196
2.6954	269
2.7282	140
2.7623	189
2.7953	229
2.8283	215
2.8603	181
2.8943	203
2.9262	146
2.9593	202
2.9932	159
3.0265	336
3.0582	168
3.094	1472
3.095	492
3.1255	361
3.1572	163
3.1902	164
3.2243	174
3.2562	166
3.2893	191
3.3233	178
3.3562	156
3.3882	137
3.4213	230
3.4552	152
3.4882	159
3.5212	164
3.5532	143
3.5862	104
3.6202	132
3.6533	221
3.6853	178
3.7182	173
3.7522	132
3.7852	141
3.8172	171
3.8502	152
3.8842	151
3.9162	142
3.9502	157
3.9822	134
4.0162	167
4.0483	227
4.083	1472
4.0841	478
4.1145	349
4.1472	161
4.1813	208
4.2142	158
4.2473	216
4.2792	155
4.3122	134
4.3462	146
4.3782	131
4.4113	175
4.4443	178
4.4782	156
4.5112	168
4.5432	143
4.5762	143
4.6102	162
4.6432	159
4.6752	154
4.7092	166
4.7422	156
4.7752	157
4.8082	155
4.8412	152
4.8742	150
4.9073	176
4.9402	149
4.9732	149
5.0062	169
5.0393	175
5.074	1472
5.075	518
5.1044	322
5.1372	169
5.1713	188
5.2043	197
5.2373	216
5.2693	221
5.3023	205
5.3363	183
5.3683	179
5.4013	187
5.4352	150
5.4684	275
5.5013	206
5.5343	177
5.5682	144
5.6013	181
5.6343	176
5.6683	208
5.7012	170
5.7344	299
5.7684	254
5.8012	172
5.8342	158
5.8682	167
5.9013	197
5.9342	171
5.9683	182
6.0012	128
6.0342	155
6.07	1472
6.0711	520
6.1014	255
6.1342	170
6.1682	165
6.2012	145
6.2343	182
6.2683	192
6.3012	162
6.3343	174
6.3682	164
6.4012	137
6.4343	178
6.4683	194
6.5012	158
6.5343	226
6.5682	145
6.6012	139
6.6342	135
6.6682	157
6.7012	136
6.7342	132
6.7683	186
6.8013	217
6.8342	148
6.8683	176
6.9013	194
6.9342	167
6.9683	239
7.0013	209
7.0343	211
7.07	1472
7.0711	516
7.1015	355
7.1343	176
7.1683	217
7.2013	224
7.2343	211
7.2682	171
7.3012	138
7.3343	249
7.3682	138
7.4012	130
7.4342	151
7.4682	159
7.5012	160
7.5342	170
7.5682	154
7.6012	147
7.6342	139
7.6682	150
7.7012	150
7.7342	131
7.7682	156
7.8012	146
7.8342	153
7.8682	146
7.9012	160
7.9343	180
7.9682	140
8.0012	161
8.0342	141
8.07	1472
8.071	485
8.1014	299
8.1342	151
8.1682	124
8.2012	139
8.2342	160
8.2682	155
8.3012	150
8.3342	156
8.3682	159
8.4012	171
8.4342	173
8.4682	164
8.5012	160
8.5343	214
8.5684	273
8.6013	189
8.6342	151
8.6682	116
8.7013	178
8.7018	121
8.7682	161
8.7689	148
8.8342	130
8.8349	149
8.9012	164
8.9019	132
8.9682	143
8.9688	155
9.0342	137
9.0365	1472
9.0375	492
9.1014	276
9.102	121
9.1682	122
9.1687	140
9.2342	151
9.2348	131
9.3012	167
9.3018	183
9.3682	154
9.3689	145
9.4343	187
9.435	197
9.5012	164
9.5018	150
9.5682	154
9.5689	155
9.6342	142
9.6348	129
9.7012	162
9.7018	173
9.7682	160
9.7688	178
9.8343	179
9.835	219
9.9013	192
9.9019	166
9.9683	178
9.9688	161
10.0342	127
10.0365	1472
10.0374	438
10.1014	269
10.102	147
10.1682	159
10.169	230
10.2342	148
10.2348	163
10.3012	173
10.3019	206
10.3683	184
10.3689	204
10.4342	131
10.4348	153
10.5012	162
10.5019	167
10.5682	123
10.5688	161
10.6342	152
10.6349	179
10.7012	150
10.702	206
10.7683	219
10.769	183
10.8342	171
10.8349	168
10.9013	199
10.9019	169
10.9683	190
10.9689	177
11.0342	157
11.0365	1472
11.0376	457
11.1014	307
11.1022	258
11.1682	167
11.1688	200
11.2342	172
11.235	204
11.3013	203
11.302	156
11.3682	135
11.3687	147
11.4342	133
11.4347	115
11.5013	175
11.5019	139
11.5683	176
11.5689	137
11.6342	127
11.6348	176
11.7012	158
11.7017	135
11.7682	149
11.7689	176
11.8343	180
11.8348	135
11.9012	128
11.9018	151
11.9682	151
11.9689	178
12.0342	143
12.0366	1472
12.0377	478
12.0386	311
12.1343	182
12.1349	220
12.1355	157
12.2342	163
12.2349	176
12.2355	163
12.3342	146
12.3348	190
12.3355	228
12.4343	186
12.4349	152
12.4354	131
12.5342	147
12.5348	146
12.5354	173
12.6343	208
12.635	175
12.6356	113
12.7342	146
12.7349	165
12.7355	152
12.8342	118
12.8347	154
12.8354	152
12.9342	151
12.935	188
12.9356	152
13.0342	140
13.0365	1472
13.0375	464
13.0384	308
13.1342	120
13.1347	139
13.1354	153
13.2342	140
13.2347	143
13.2354	135
13.3342	154
13.3349	175
13.3356	163
13.4342	168
13.4349	150
13.4355	150
13.5342	166
13.5349	212
13.5354	124
13.6342	170
13.6348	145
13.6354	214
13.7342	153
13.7348	158
13.7355	156
13.8342	170
13.835	201
13.8357	196
13.9343	182
13.9348	174
13.9354	155
14.0342	156
14.0365	1472
14.0375	446
14.0384	357
14.1343	235
14.135	133
14.1356	197
14.2343	182
14.2348	130
14.2354	131
14.3343	174
14.3348	141
14.3353	118
14.4343	204
14.4349	195
14.4356	177
14.5343	183
14.5349	185
14.5356	161
14.6343	188
14.6348	148
14.6354	142
14.7343	191
14.7349	160
14.7356	154
14.8342	163
14.8349	156
14.8355	203
14.9344	256
14.9351	186
14.9357	227
15.0342	157
15.0365	1472
15.0376	520
15.0384	302
15.1343	232
15.1349	164
15.1355	175
15.2342	129
15.2348	143
15.2355	149
15.3343	183
15.3349	144
15.3356	165
15.3362	139
15.4682	157
15.4688	168
15.4694	137
15.47	148
15.6012	139
15.6019	154
15.6025	133
15.6029	136
15.7343	200
15.7349	157
15.7355	169
15.7361	156
15.8683	177
15.8689	170
15.8695	150
15.8701	152
16.0012	167
16.0019	153
16.0043	1472
16.0053	541
16.0063	344
16.1342	163
16.1348	166
16.1354	140
16.1361	187
16.2682	172
16.2689	161
16.2697	177
16.2704	185
16.4013	185
16.4019	152
16.4025	186
16.4032	181
16.5342	155
16.5349	144
16.5355	178
16.5362	203
16.6682	155
16.6688	163
16.6694	170
16.6701	180
16.8013	179
16.802	226
16.8028	264
16.8034	215
16.9342	166
16.935	199
16.9357	193
16.9363	193
17.07	1472
17.0723	1472
17.0737	716
17.0745	318
17.1342	162
17.1349	190
17.1355	210
17.1362	166
17.2683	206
17.2689	233
17.2696	209
17.2702	208
17.4013	183
17.402	184
17.4025	191
17.4033	208
17.5343	211
17.5351	213
17.5357	190
17.5364	205
17.6683	208
17.669	220
17.6698	195
17.6706	252
17.8013	244
17.8021	244
17.8029	303
17.8036	296
17.9344	265
17.9351	236
17.9359	280
17.9368	271
18.07	1472
18.0723	1472
18.0739	845
18.0749	388
18.0755	206
18.0762	219
18.2012	169
18.2019	183
18.2025	160
18.2031	162
18.3342	152
18.3348	132
18.3354	154
18.336	173
18.4683	206
18.4689	155
18.4695	169
18.4701	173
18.6013	187
18.6019	194
18.6027	188
18.6033	236
18.604	207
18.7683	202
18.7688	143
18.7695	180
18.7701	185
18.7707	174
18.9343	198
18.935	160
18.9356	146
18.9363	175
18.9386	1472
18.9398	495
19.1014	302
19.102	150
19.1027	148
19.1032	147
19.104	254
19.2683	228
19.2689	157
19.2696	198
19.2703	183
19.2708	147
19.4342	166
19.4347	131
19.4353	137
19.436	148
19.4367	209
19.6012	146
19.6019	165
19.6026	236
19.6032	219
19.6038	137
19.7682	168
19.7688	148
19.7695	162
19.7701	138
19.7707	157
19.9342	145
19.935	239
19.9356	187
19.9362	192
19.9385	1472
19.9396	462
20.1015	379
20.1022	179
20.1029	206
20.1035	214
20.1041	151
20.2682	160
20.2687	122
20.2693	142
20.2699	117
20.2704	115
20.4343	206
20.4349	201
20.4358	349
